S1,S2,S3,S4,S5,S6,S7,S8
1.130585582,1.15830555,1.059563034,1.019638537,1.007744486,1.034639924,0.998499421,1.034145625
1.115015992,1.143736884,1.054909044,1.017120475,1.007744486,1.034282877,0.999288194,1.033708514
1.099116925,1.129364213,1.050113303,1.014356608,1.007227999,1.033679331,0.998791333,1.033011718
1.083255023,1.115319076,1.045370019,1.011593371,1.006711539,1.033032636,0.998535944,1.03241426
1.067066798,1.100273155,1.040600146,1.009836283,1.006195106,1.032884828,0.997234131,1.03146174
1.051460934,1.085762263,1.035671785,1.006821716,1.005420506,1.032534674,0.997532838,1.030658482
1.035167692,1.071444708,1.030624784,1.002804346,1.004387801,1.032201455,0.997288323,1.029645138
1.021800409,1.057231765,1.026089282,1.000574615,1.004387801,1.032324349,0.996515252,1.029043737
1.020717734,1.051079678,1.023789199,1.000343916,1.004129641,1.032276278,0.997320405,1.028595099
1.019094048,1.044978778,1.021453976,1.000095028,1.004645967,1.032348492,0.997063867,1.028149365
1.017110074,1.038983872,1.019090573,1.000857991,1.00516232,1.032316862,0.996542416,1.027785181
1.015847849,1.033140355,1.016663031,1.000607752,1.00516232,1.032328061,0.996021303,1.027470029
1.01458586,1.027072887,1.014326151,1.000862346,1.005420506,1.032450044,0.995768952,1.027438098
1.013143875,1.021091099,1.011708255,1.001373204,1.005420506,1.032139356,0.996299943,1.026938664
1.011341829,1.014975478,1.008573483,1.001882916,1.006453319,1.03133217,0.996303808,1.026371985
1.009900538,1.008954237,1.005492816,1.001390248,1.006195106,1.030449343,0.996317734,1.025800944
1.009180008,1.007300616,1.004338931,1.00090823,1.006195106,1.029555027,0.99712717,1.025449999
1.008819772,1.006465421,1.003496235,1.000161005,1.006195106,1.028793978,0.997393192,1.025101938
1.008999888,1.005740963,1.00281873,1.00066553,1.007227999,1.028189927,0.998211939,1.024791479
1.008999888,1.004859908,1.00219389,0.999922917,1.006711539,1.02746323,0.998212198,1.024386131
1.008099358,1.00407692,1.001491517,0.99942008,1.006969765,1.026844667,0.998483684,1.024164378
1.00773918,1.003264655,1.000819653,0.999429745,1.006453319,1.02618044,0.997979866,1.023735277
1.006838818,1.00212763,0.999631656,0.998927166,1.006195106,1.025042507,0.996951417,1.023226452
1.006658761,1.001161369,0.998763986,0.999437543,1.006453319,1.02409774,0.996715736,1.022726736
1.006658761,1.000209041,0.998219143,0.999941959,1.007227999,1.023287736,0.996716367,1.022322231
1.007198949,1.000275085,0.99732099,0.999691033,1.006711539,1.021903284,0.997000773,1.022073427
1.007018881,1.000115694,0.996790068,1.000203186,1.007227999,1.02097325,0.996742295,1.021862715
1.007198949,0.99985436,0.996205034,1.000718849,1.006969765,1.019994938,0.996490048,1.021579264
1.007198949,0.99957774,0.995475015,1.000973396,1.007486239,1.019069048,0.99675392,1.021300389
1.006838818,0.999362738,0.994678703,1.000727596,1.007744486,1.017982297,0.995994502,1.021134429
1.006658761,0.999243786,0.994175619,1.001230671,1.007227999,1.017011102,0.996002436,1.021059615
1.006478708,0.998130028,0.99379002,1.000731356,1.006711539,1.016140866,0.996793582,1.020533255
1.006118616,0.997161338,0.993455837,1.001234735,1.005420506,1.015587191,0.997580899,1.020059095
1.005218471,0.996219061,0.992917747,1.000991933,1.005420506,1.015440662,0.99759374,1.019433821
1.004498441,0.995237644,0.992598239,1.001004577,1.005678699,1.015283258,0.997336334,1.01912898
1.00395847,0.994288725,0.992909973,1.000514616,1.004387801,1.015529683,0.997081144,1.018937659
