S1,S2,S3,S4,S5,S6,S7,S8
0.956993745,0.984098657,1.0013753,0.994761932,1.009694909,1.004758034,1.006116838,0.994047829
0.957715667,0.984927229,1.001831245,0.995465179,1.00922559,1.0048822,1.005930263,0.994222886
0.957737192,0.985856705,1.002327956,0.995239064,1.009475864,1.004966765,1.00569506,0.994361473
0.958286625,0.986364289,1.002762609,0.995474429,1.009487571,1.005184734,1.00593859,0.994620824
0.958009512,0.986755327,1.00305885,0.995483027,1.009487806,1.005549029,1.005711316,0.994831456
0.957698254,0.98714684,1.003552528,0.996185029,1.009495271,1.005813886,1.005712502,0.994953452
0.956785672,0.98666492,1.003944917,0.995956104,1.009018732,1.006544892,1.005718217,0.995093482
0.95654484,0.986354699,1.00417518,0.995491682,1.008779588,1.0069814,1.006209915,0.99510417
0.956238533,0.986049808,1.004355445,0.995492992,1.008782603,1.007403989,1.005982618,0.995112428
0.955622647,0.985707096,1.004598376,0.99597385,1.009503715,1.00783916,1.006728892,0.995223509
0.955185889,0.985515354,1.004901772,0.996226312,1.009746991,1.008290033,1.006490868,0.995207711
0.955672263,0.98578877,1.004571982,0.996460384,1.009988066,1.008245503,1.006255248,0.995202737
0.956168888,0.985773335,1.004636587,0.997165753,1.010706961,1.008102823,1.006041021,0.995144093
0.955849165,0.985701337,1.004437112,0.996491454,1.010004411,1.008134189,1.006045425,0.994890531
0.955688851,0.985511859,1.004076481,0.996498803,1.010488153,1.007840181,1.00604706,0.994910557
0.956030843,0.985684162,1.00366236,0.996270765,1.010971357,1.007455666,1.005322981,0.99469964
0.956207222,0.985785702,1.003582663,0.996274502,1.011212701,1.007100333,1.005081311,0.994542921
0.956551321,0.985902236,1.003226077,0.996042809,1.011225655,1.00670366,1.004359135,0.994404871
0.957385705,0.986120905,1.002807944,0.995349863,1.010748539,1.006313774,1.004602149,0.994465176
0.957070469,0.985838189,1.002860549,0.995378803,1.010513255,1.005865196,1.004602276,0.994395109
0.9565159,0.985519393,1.00267085,0.994693247,1.010047474,1.005643655,1.004119131,0.994373628
0.956534532,0.985187496,1.002633737,0.994483446,1.010048524,1.005527994,1.004364744,0.994248197
0.95589462,0.984736959,1.002510864,0.994729639,1.010048881,1.005732923,1.004610718,0.994214838
0.956232705,0.984449213,1.002619084,0.994969226,1.009818898,1.005682225,1.004856399,0.994181081
0.956459849,0.984120246,1.00269283,0.994504515,1.009829547,1.005567871,1.005101855,0.99414201
0.956951411,0.983637613,1.00279399,0.994739251,1.009831931,1.00548121,1.005119029,0.99426458
0.95740036,0.983204665,1.002708608,0.993818725,1.009832764,1.005435603,1.004882332,0.994213357
0.958050603,0.983582522,1.002686655,0.994288869,1.010312164,1.005149238,1.005130701,0.994268796
0.9582407,0.983754026,1.002902389,0.995002337,1.010322686,1.005153802,1.005389305,0.994449842
0.958766966,0.984173202,1.003162765,0.995467838,1.010087894,1.005087342,1.006116353,0.994612902
0.959249038,0.984113635,1.003135299,0.995021117,1.009611452,1.005251676,1.006133421,0.994689242
