S1,S2,S3,S4,S5,S6,S7,S8
1.001298941,1.010648123,1.007501537,1.00260751,0.997547566,1.030131697,1.001577796,1.209202697
1.000835525,1.01070756,1.007482029,1.003043338,0.998438048,1.028907415,1.002029457,1.199375402
1.000071344,1.0107586,1.007373357,1.003479523,0.999106893,1.027602686,1.001352109,1.189538174
0.99990232,1.010989983,1.007527109,1.003261386,0.999553259,1.026762762,1.001577796,1.183341569
0.999294001,1.010952966,1.00747722,1.003261386,0.999330029,1.026208628,1.001577796,1.177997969
0.99898732,1.010908221,1.007471881,1.00282538,0.999330029,1.025628876,1.000901024,1.172471009
0.999121345,1.011037056,1.007200703,1.003479523,0.999330029,1.024723931,1.001352109,1.165880694
0.999266964,1.011517608,1.007133105,1.003479523,0.999330029,1.023770417,1.000901024,1.158761972
0.999399406,1.011769207,1.007038934,1.004134468,1,1.022797409,1.000675624,1.152074634
0.99907603,1.012081367,1.006952897,1.003697749,1.000670817,1.021912007,1.001126519,1.145505081
0.999219963,1.01223229,1.006852746,1.004134468,1.000670817,1.021026504,1.000450321,1.138837214
0.999802026,1.012844902,1.006802216,1.004134468,0.999776582,1.020247671,0.999774983,1.134219532
0.999336645,1.012931775,1.006699865,1.003916064,1,1.019801988,0.999550061,1.130523714
0.999778036,1.013098044,1.006591644,1.003697749,0.999776582,1.019172655,0.999550061,1.12691269
0.99992582,1.012629379,1.006189317,1.003043338,0.999776582,1.018808742,0.999100504,1.122371761
0.999925572,1.011992019,1.005488919,1.003479523,1.000447117,1.018628535,0.999550061,1.117566383
1.000057831,1.011302627,1.004837264,1.003043338,1.000894612,1.018432489,0.999774983,1.112815076
0.999750657,1.010715052,1.004157928,1.003479523,1,1.018203386,1.000450321,1.108086188
0.99955809,1.010217822,1.003549712,1.003261386,0.999776582,1.017942856,1.000450321,1.10330697
0.999701575,1.009234292,1.002917959,1.003479523,0.999553259,1.018040614,1.000901024,1.100139794
0.999851084,1.008650908,1.002318123,1.003479523,0.999330029,1.017903201,1.000675624,1.097211154
0.999992301,1.008027166,1.001670733,1.003479523,0.999106893,1.0177552,1.000675624,1.094332674
1.000113198,1.00749228,1.001134777,1.003479523,0.998883851,1.017236069,1,1.090782584
1.000713044,1.006663814,1.000570544,1.003479523,0.998438048,1.016941933,0.999774983,1.086927956
1.000396925,1.005715926,1.000009712,1.003697749,0.998215288,1.016691369,1.000225113,1.082845646
1.000542226,1.004810261,0.999561695,1.003916064,0.998215288,1.016444216,1,1.079190997
