point,voltage1,voltage2,sensor1,sensor2,rawSensor1,rawSensor2,dacVoltage,pulse,waveType,gasType,ppm,timestamp
93,3.16613,0.58363,25329,4669,25329,4669,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:44
94,3.1675,0.58438,25340,4675,25340,4675,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:45
95,3.19738,0.58775,25579,4702,25579,4702,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:46
96,3.16875,0.586,25350,4688,25350,4688,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:46
97,3.19813,0.58413,25585,4673,25585,4673,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:47
98,3.1975,0.58463,25580,4677,25580,4677,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:47
99,3.16813,0.58688,25345,4695,25345,4695,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:47
100,3.198,0.5875,25584,4700,25584,4700,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:48
101,3.16825,0.5875,25346,4700,25346,4700,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:48
102,3.19775,0.58637,25582,4691,25582,4691,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:49
104,3.199,0.58788,25592,4703,25592,4703,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:49
105,3.16988,0.58775,25359,4702,25359,4702,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:50
106,3.19888,0.58775,25591,4702,25591,4702,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:50
107,3.17163,0.58838,25373,4707,25373,4707,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:51
108,3.19988,0.58413,25599,4673,25599,4673,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:51
109,3.19925,0.58538,25594,4683,25594,4683,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:52
110,3.19988,0.58338,25599,4667,25599,4667,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:52
111,3.16975,0.58225,25358,4658,25358,4658,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:53
113,3.17138,0.584,25371,4672,25371,4672,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:53
114,3.2005,0.58425,25604,4674,25604,4674,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:53
115,3.17175,0.58425,25374,4674,25374,4674,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:54
117,3.17263,0.5865,25381,4692,25381,4692,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:54
118,3.17125,0.58713,25370,4697,25370,4697,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:55
119,3.20088,0.58538,25607,4683,25607,4683,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:55
120,3.20113,0.584,25609,4672,25609,4672,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:56
122,3.20188,0.58388,25615,4671,25615,4671,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:57
123,3.19125,0.58413,25530,4673,25530,4673,3.3,255,0,CleanAir,0.0,2026-09-18 22:45:57
125,3.38388,0.5805,27071,4644,27071,4644,0.0,0,0,CleanAir,0.0,2026-09-18 22:45:58
127,3.3535,0.581,26828,4648,26828,4648,0.0,0,0,CleanAir,0.0,2026-09-18 22:45:58
128,3.30063,0.5815,26405,4652,26405,4652,0.0,0,0,CleanAir,0.0,2026-09-18 22:45:59
129,3.30738,0.57925,26459,4634,26459,4634,0.0,0,0,CleanAir,0.0,2026-09-18 22:45:59
131,3.25063,0.57988,26005,4639,26005,4639,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:00
132,3.22388,0.5805,25791,4644,25791,4644,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:01
135,3.14038,0.57963,25123,4637,25123,4637,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:02
137,3.12413,0.57988,24993,4639,24993,4639,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:02
138,3.07225,0.58375,24578,4670,24578,4670,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:03
139,3.063,0.583,24504,4664,24504,4664,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:04
140,3.05113,0.57913,24409,4633,24409,4633,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:04
142,3.01525,0.57988,24122,4639,24122,4639,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:05
143,3.00963,0.58013,24077,4641,24077,4641,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:05
144,2.96988,0.581,23759,4648,23759,4648,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:06
146,2.94175,0.57888,23534,4631,23534,4631,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:06
148,2.91238,0.58013,23299,4641,23299,4641,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:07
149,2.92425,0.5785,23394,4628,23394,4628,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:08
150,2.89038,0.57913,23123,4633,23123,4633,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:08
152,2.89188,0.57863,23135,4629,23135,4629,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:09
153,2.882,0.57913,23056,4633,23056,4633,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:09
155,2.83613,0.5835,22689,4668,22689,4668,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:10
156,2.82613,0.57913,22609,4633,22609,4633,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:10
157,2.844,0.58325,22752,4666,22752,4666,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:11
158,2.83138,0.58075,22651,4646,22651,4646,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:11
159,2.79688,0.58225,22375,4658,22375,4658,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:12
160,2.81588,0.58013,22527,4641,22527,4641,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:12
161,2.80638,0.57888,22451,4631,22451,4631,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:12
162,2.79213,0.58163,22337,4653,22337,4653,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:13
163,2.76413,0.58325,22113,4666,22113,4666,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:13
165,2.77613,0.5835,22209,4668,22209,4668,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:14
166,2.74475,0.58325,21958,4666,21958,4666,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:14
167,2.76338,0.5835,22107,4668,22107,4668,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:15
168,2.75775,0.58275,22062,4662,22062,4662,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:15
169,2.74338,0.58213,21947,4657,21947,4657,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:16
170,2.73725,0.58288,21898,4663,21898,4663,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:16
171,2.7075,0.58363,21660,4669,21660,4669,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:17
172,2.72738,0.58338,21819,4667,21819,4667,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:17
173,2.7035,0.58075,21628,4646,21628,4646,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:18
174,2.7185,0.58038,21748,4643,21748,4643,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:18
175,2.71188,0.57938,21695,4635,21695,4635,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:18
176,2.707,0.58025,21656,4642,21656,4642,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:19
177,2.70175,0.58075,21614,4646,21614,4646,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:19
178,2.68688,0.5795,21495,4636,21495,4636,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:20
179,2.66888,0.57913,21351,4633,21351,4633,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:20
180,2.68913,0.5835,21513,4668,21513,4668,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:21
181,2.6845,0.58375,21476,4670,21476,4670,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:21
182,2.6805,0.58125,21444,4650,21444,4650,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:21
183,2.65588,0.58113,21247,4649,21247,4649,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:22
184,2.67475,0.583,21398,4664,21398,4664,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:22
185,2.67113,0.58125,21369,4650,21369,4650,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:23
186,2.6675,0.58338,21340,4667,21340,4667,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:23
187,2.6405,0.58375,21124,4670,21124,4670,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:23
188,2.663,0.58263,21304,4661,21304,4661,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:24
189,2.65925,0.57863,21274,4629,21274,4629,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:24
190,2.63313,0.58325,21065,4666,21065,4666,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:25
191,2.65613,0.5795,21249,4636,21249,4636,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:25
192,2.65288,0.58063,21223,4645,21223,4645,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:26
193,2.64488,0.58263,21159,4661,21159,4661,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:26
194,2.64913,0.58163,21193,4653,21193,4653,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:27
195,2.64675,0.57963,21174,4637,21174,4637,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:27
196,2.64388,0.58288,21151,4663,21151,4663,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:28
197,2.64038,0.583,21123,4664,21123,4664,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:28
198,2.63863,0.58125,21109,4650,21109,4650,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:29
199,2.6375,0.58338,21100,4667,21100,4667,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:29
201,2.61025,0.57975,20882,4638,20882,4638,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:30
202,2.63413,0.58238,21073,4659,21073,4659,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:30
203,2.6085,0.5785,20868,4628,20868,4628,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:30
204,2.6315,0.57925,21052,4634,21052,4634,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:31
205,2.60688,0.57925,20855,4634,20855,4634,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:31
206,2.62825,0.57963,21026,4637,21026,4637,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:32
207,2.61763,0.58038,20941,4643,20941,4643,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:32
208,2.62563,0.5835,21005,4668,21005,4668,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:33
209,2.624,0.58313,20992,4665,20992,4665,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:33
210,2.59875,0.58363,20790,4669,20790,4669,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:34
211,2.6065,0.58313,20852,4665,20852,4665,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:34
212,2.62213,0.57975,20977,4638,20977,4638,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:34
213,2.62038,0.58375,20963,4670,20963,4670,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:35
214,2.61825,0.58338,20946,4667,20946,4667,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:36
216,2.61713,0.58288,20937,4663,20937,4663,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:36
217,2.617,0.579,20936,4632,20936,4632,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:37
218,2.59175,0.58,20734,4640,20734,4640,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:37
219,2.61538,0.57875,20923,4630,20923,4630,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:37
220,2.59125,0.5785,20730,4628,20730,4628,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:38
222,2.59113,0.58375,20729,4670,20729,4670,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:39
223,2.61313,0.58338,20905,4667,20905,4667,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:39
224,2.58938,0.58313,20715,4665,20715,4665,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:39
225,2.61213,0.58238,20897,4659,20897,4659,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:40
226,2.5875,0.579,20700,4632,20700,4632,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:40
227,2.61163,0.58338,20893,4667,20893,4667,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:41
228,2.58825,0.58138,20706,4651,20706,4651,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:41
229,2.611,0.5825,20888,4660,20888,4660,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:41
230,2.60825,0.58013,20866,4641,20866,4641,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:42
231,2.61013,0.58113,20881,4649,20881,4649,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:42
232,2.59238,0.58338,20739,4667,20739,4667,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:43
234,2.60713,0.58113,20857,4649,20857,4649,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:43
235,2.5845,0.58013,20676,4641,20676,4641,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:43
236,2.60838,0.58025,20867,4642,20867,4642,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:44
237,2.60788,0.58113,20863,4649,20863,4649,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:44
238,2.60763,0.57975,20861,4638,20861,4638,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:45
239,2.60625,0.5805,20850,4644,20850,4644,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:45
240,2.60038,0.57888,20803,4631,20803,4631,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:45
242,2.60488,0.5835,20839,4668,20839,4668,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:46
243,2.59263,0.57938,20741,4635,20741,4635,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:47
244,2.59488,0.58113,20759,4649,20759,4649,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:47
245,2.604,0.5835,20832,4668,20832,4668,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:48
247,2.6035,0.57925,20828,4634,20828,4634,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:48
249,2.57763,0.578,20621,4624,20621,4624,0.0,0,0,CleanAir,0.0,2026-09-18 22:46:49
1,2.48113,0.58663,19849,4693,19849,4693,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:50
2,2.53963,0.58713,20317,4697,20317,4697,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:50
3,2.58525,0.58588,20682,4687,20682,4687,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:51
5,2.63025,0.5865,21042,4692,21042,4692,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:51
6,2.68375,0.5875,21470,4700,21470,4700,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:52
7,2.7175,0.5825,21740,4660,21740,4660,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:52
8,2.7155,0.58413,21724,4673,21724,4673,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:53
10,2.77075,0.58738,22166,4699,22166,4699,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:54
11,2.81613,0.58738,22529,4699,22529,4699,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:54
12,2.84288,0.58425,22743,4674,22743,4674,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:55
13,2.86725,0.587,22938,4696,22938,4696,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:55
14,2.89488,0.58388,23159,4671,23159,4671,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:56
15,2.90175,0.58388,23214,4671,23214,4671,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:56
16,2.93038,0.5845,23443,4676,23443,4676,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:57
17,2.917,0.5845,23336,4676,23336,4676,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:57
18,2.95975,0.58475,23678,4678,23678,4678,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:57
19,2.9435,0.58463,23548,4677,23548,4677,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:58
20,2.98188,0.58713,23855,4697,23855,4697,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:58
21,2.96525,0.5875,23722,4700,23722,4700,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:58
22,3.00288,0.58738,24023,4699,24023,4699,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:59
23,3.01238,0.58788,24099,4703,24099,4703,3.3,255,0,CleanAir,0.0,2026-09-18 22:46:59
24,3.02113,0.5875,24169,4700,24169,4700,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:00
25,3.03063,0.58375,24245,4670,24245,4670,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:00
26,3.03688,0.58475,24295,4678,24295,4678,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:01
28,3.05325,0.58375,24426,4670,24426,4670,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:01
29,3.03425,0.58488,24274,4679,24274,4679,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:01
30,3.07025,0.58413,24562,4673,24562,4673,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:02
31,3.06575,0.584,24526,4672,24526,4672,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:02
32,3.08175,0.587,24654,4696,24654,4696,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:03
33,3.06025,0.584,24482,4672,24482,4672,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:03
34,3.0945,0.5845,24756,4676,24756,4676,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:03
35,3.09988,0.58613,24799,4689,24799,4689,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:04
36,3.10413,0.58763,24833,4701,24833,4701,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:04
37,3.109,0.58763,24872,4701,24872,4701,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:05
38,3.0835,0.5875,24668,4700,24668,4700,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:05
39,3.08963,0.58775,24717,4702,24717,4702,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:05
40,3.09463,0.58538,24757,4683,24757,4683,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:06
41,3.098,0.585,24784,4680,24784,4680,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:06
42,3.10263,0.58275,24821,4662,24821,4662,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:06
43,3.10675,0.58788,24854,4703,24854,4703,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:07
44,3.13988,0.58713,25119,4697,25119,4697,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:08
45,3.13263,0.58488,25061,4679,25061,4679,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:08
46,3.14775,0.58688,25182,4695,25182,4695,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:08
47,3.12275,0.58425,24982,4674,24982,4674,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:09
48,3.12675,0.58513,25014,4681,25014,4681,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:09
49,3.128,0.58425,25024,4674,25024,4674,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:10
50,3.15888,0.58288,25271,4663,25271,4663,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:10
51,3.13213,0.58275,25057,4662,25057,4662,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:10
52,3.16275,0.58375,25302,4670,25302,4670,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:11
53,3.13463,0.58363,25077,4669,25077,4669,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:11
54,3.16713,0.58288,25337,4663,25337,4663,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:12
55,3.16813,0.58738,25345,4699,25345,4699,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:12
56,3.15588,0.588,25247,4704,25247,4704,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:12
57,3.1725,0.58688,25380,4695,25380,4695,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:13
58,3.175,0.58513,25400,4681,25400,4681,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:13
59,3.148,0.58413,25184,4673,25184,4673,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:14
60,3.17788,0.58413,25423,4673,25423,4673,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:14
61,3.14988,0.58688,25199,4695,25199,4695,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:14
62,3.18125,0.5875,25450,4700,25450,4700,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:15
63,3.16213,0.5875,25297,4700,25297,4700,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:15
64,3.18275,0.58663,25462,4693,25462,4693,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:15
65,3.15525,0.58338,25242,4667,25242,4667,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:16
66,3.15625,0.58288,25250,4663,25250,4663,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:16
67,3.18688,0.58425,25495,4674,25495,4674,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:17
68,3.18738,0.58363,25499,4669,25499,4669,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:17
69,3.15925,0.58625,25274,4690,25274,4690,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:17
70,3.18888,0.58713,25511,4697,25511,4697,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:18
71,3.16063,0.5875,25285,4700,25285,4700,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:18
72,3.19013,0.5875,25521,4700,25521,4700,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:19
73,3.16963,0.5865,25357,4692,25357,4692,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:19
74,3.16313,0.58788,25305,4703,25305,4703,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:19
75,3.194,0.588,25552,4704,25552,4704,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:20
76,3.16563,0.58738,25325,4699,25325,4699,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:21
77,3.19613,0.58488,25569,4679,25569,4679,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:21
78,3.16775,0.58375,25342,4670,25342,4670,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:21
79,3.19688,0.58788,25575,4703,25575,4703,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:22
80,3.19775,0.583,25582,4664,25582,4664,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:22
81,3.16863,0.58363,25349,4669,25349,4669,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:23
82,3.19875,0.584,25590,4672,25590,4672,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:23
83,3.19863,0.58788,25589,4703,25589,4703,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:23
84,3.1705,0.58663,25364,4693,25364,4693,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:24
85,3.20025,0.5875,25602,4700,25602,4700,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:24
86,3.20075,0.58363,25606,4669,25606,4669,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:25
87,3.17088,0.58338,25367,4667,25367,4667,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:25
88,3.20238,0.58675,25619,4694,25619,4694,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:26
89,3.20213,0.58375,25617,4670,25617,4670,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:26
90,3.19888,0.58375,25591,4670,25591,4670,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:27
91,3.20288,0.58313,25623,4665,25623,4665,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:27
92,3.20325,0.58588,25626,4687,25626,4687,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:28
94,3.20263,0.58813,25621,4705,25621,4705,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:28
95,3.20325,0.58575,25626,4686,25626,4686,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:29
97,3.17475,0.58413,25398,4673,25398,4673,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:30
98,3.20438,0.58513,25635,4681,25635,4681,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:30
99,3.1735,0.58637,25388,4691,25388,4691,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:30
100,3.20338,0.5855,25627,4684,25627,4684,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:31
101,3.17438,0.58763,25395,4701,25395,4701,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:31
102,3.20438,0.58775,25635,4702,25635,4702,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:32
103,3.20475,0.58763,25638,4701,25638,4701,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:32
104,3.17525,0.58575,25402,4686,25402,4686,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:32
105,3.20413,0.58463,25633,4677,25633,4677,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:33
106,3.20425,0.58713,25634,4697,25634,4697,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:33
107,3.20425,0.587,25634,4696,25634,4696,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:34
108,3.17563,0.58625,25405,4690,25405,4690,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:35
109,3.20438,0.58563,25635,4685,25635,4685,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:35
110,3.17675,0.58288,25414,4663,25414,4663,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:35
111,3.20475,0.58725,25638,4698,25638,4698,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:36
112,3.20463,0.58463,25637,4677,25637,4677,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:37
113,3.17538,0.585,25403,4680,25403,4680,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:37
114,3.19975,0.58313,25598,4665,25598,4665,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:37
115,3.20638,0.58375,25651,4670,25651,4670,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:38
117,3.17588,0.58775,25407,4702,25407,4702,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:39
118,3.2065,0.584,25652,4672,25652,4672,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:39
119,3.17675,0.58338,25414,4667,25414,4667,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:40
120,3.20688,0.58363,25655,4669,25655,4669,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:40
121,3.20638,0.58725,25651,4698,25651,4698,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:40
122,3.20525,0.5835,25642,4668,25642,4668,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:41
123,3.20588,0.58688,25647,4695,25647,4695,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:41
124,3.20588,0.58375,25647,4670,25647,4670,3.3,255,0,CleanAir,0.0,2026-09-18 22:47:42
125,3.37263,0.5815,26981,4652,26981,4652,0.0,0,0,CleanAir,0.0,2026-09-18 22:47:42
126,3.37938,0.58088,27035,4647,27035,4647,0.0,0,0,CleanAir,0.0,2026-09-18 22:47:43
